id,food_group_id,long_desc,short_desc,common_names,manufac_name,survey,ref_desc,refuse,sci_name,nitrogen_factor,protein_factor,fat_factor,calorie_factor,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Ash (g),Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Energy (kJ),"Sugars, total (g)","Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Fluoride, F (mcg)","Manganese, Mn (mg)","Selenium, Se (mcg)","Vitamin A, IU (IU)",Retinol (mcg),"Vitamin A, RAE (mcg)","Carotene, beta (mcg)","Carotene, alpha (mcg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (IU),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (D2 + D3) (mcg),"Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),"Tocopherol, beta (mg)","Tocopherol, gamma (mg)","Tocopherol, delta (mg)","Tocotrienol, alpha (mg)","Tocotrienol, beta (mg)","Tocotrienol, gamma (mg)","Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Pantothenic acid (mg),Vitamin B-6 (mg),"Folate, total (mcg)",Vitamin B-12 (mcg),"Choline, total (mg)",Vitamin K (phylloquinone) (mcg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg)",Betaine (mg),Tryptophan (g),Threonine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Cystine (g),Phenylalanine (g),Tyrosine (g),Valine (g),Arginine (g),Histidine (g),Alanine (g),Aspartic acid (g),Glutamic acid (g),Glycine (g),Proline (g),Serine (g),"Vitamin E, added (mg)","Vitamin B-12, added (mcg)",Cholesterol (mg),"Fatty acids, total trans (g)","Fatty acids, total saturated (g)",4:0 (g),6:0 (g),8:0 (g),10:0 (g),12:0 (g),14:0 (g),16:0 (g),18:0 (g),20:0 (g),18:1 undifferentiated (g),18:2 undifferentiated (g),18:3 undifferentiated (g),20:4 undifferentiated (g),22:6 n-3 (DHA) (g),16:1 undifferentiated (g),18:4 (g),20:1 (g),20:5 n-3 (EPA) (g),22:1 undifferentiated (g),22:5 n-3 (DPA) (g),Stigmasterol (mg),Campesterol (mg),Beta-sitosterol (mg),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",17:0 (g),18:1 t (g),18:2 i (g),18:2 CLAs (g),16:1 c (g),18:1 c (g),"18:2 n-6 c,c (g)","Fatty acids, total trans-monoenoic (g)","Fatty acids, total trans-polyenoic (g)","18:3 n-3 c,c,c (ALA) (g)",Starch (g),Sucrose (g),Glucose (dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Adjusted Protein (g),Galactose (g),Vitamin D2 (ergocalciferol) (mcg),Menaquinone-4 (mcg),Dihydrophylloquinone (mcg),Hydroxyproline (g),22:0 (g),14:1 (g),Phytosterols (mg),15:0 (g),24:0 (g),16:1 t (g),22:1 t (g),18:2 t not further defined (g),"18:2 t,t (g)",24:1 c (g),"20:2 n-6 c,c (g)",22:1 c (g),"18:3 n-6 c,c,c (g)",17:1 (g),20:3 undifferentiated (g),13:0 (g),15:1 (g),20:3 n-3 (g),20:3 n-6 (g),20:4 n-6 (g),18:3i (g),21:5 (g),22:4 (g),18:1-11 t (18:1t n-7) (g)
5025,500,"Chicken, heart, all classes, raw","CHICKEN,HEART,ALL CLASSES,RAW",,,,,0,,6.25,4.27,9.02,3.87,15.55,9.33,0.71,0.85,153,,73.56,,,640,,0,12,5.96,15,177,176,74,6.59,0.346,,0.089,4.3,30,9,9,,,,,,,,,,,,,,,,,3.2,0.152,0.728,4.883,2.559,0.36,72,7.29,,,0,72,72,,0.199,0.704,0.833,1.355,1.303,0.376,0.211,0.696,0.557,0.88,0.997,0.408,0.98,1.512,2.308,0.863,0.793,0.627,,,136,,2.66,,,,0,0,0.06,1.45,0.78,,1.98,1.91,0.07,0.72,0,0.39,,0,0,0,0,,,,2.37,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,500,"Chicken, heart, all classes, cooked, simmered","CHICKEN,HEART,ALL CLASSES,CKD,SIMMRD",,,,,0,,6.25,4.27,9.02,3.87,26.41,7.92,0.1,0.72,185,,64.85,,,774,,0,19,9.03,20,199,132,48,7.3,0.502,,0.107,8,28,8,8,,,,,,,,,,,,,,,,,1.8,0.07,0.741,2.803,2.654,0.32,80,7.29,,,0,80,80,,0.338,1.196,1.415,2.303,2.214,0.638,0.359,1.183,0.946,1.496,1.694,0.693,1.665,2.569,3.921,1.466,1.348,1.065,,,242,,2.26,,,,0,0,0.05,1.23,0.66,,1.68,1.62,0.06,0.61,0,0.33,,0,0,0,0,,,,2.01,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,500,"Chicken, liver, all classes, raw","CHICKEN,LIVER,ALL CLASSES,RAW",,,Y,,0,,6.25,4.27,9.02,3.87,16.92,4.83,0.73,1.06,119,0,76.46,0,0,496,0,0,8,8.99,19,297,230,71,2.67,0.492,,0.255,54.6,11078,3290,3296,56,11,0.7,0,0,0,11,40,0,0,0.31,0,0,0,0,0,17.9,0.305,1.778,9.728,6.233,0.853,588,16.58,194.4,0,0,588,588,16.9,0.176,0.725,0.813,1.512,1.332,0.432,0.272,0.824,0.653,0.998,1.093,0.507,0.993,1.593,2.093,0.849,0.726,0.735,0,0,345,0.065,1.563,0,0,0,0,0,0.012,0.883,0.659,0,1.127,0.475,0.012,0.326,0,0.106,0,0.016,0,0,0,,,,1.249,1.306,0.002,,,,,,0.475,,,0.006,,,,,,,,,,,0,0.043,0.007,0,,0,,,,,,,0.005,,0.006,0,0,,0,,,,,,,
5028,500,"Chicken, liver, all classes, cooked, simmered","CHICKEN,LIVER,ALL CLASSES,CKD,SIMMRD",,,Y,,0,,6.25,4.27,9.02,3.87,24.46,6.51,0.87,1.36,167,0,66.81,0,0,697,0,0,11,11.63,25,405,263,76,3.98,0.496,,0.359,82.4,13328,3978,3981,30,11,0.82,0,0,0,11,21,83,0,0.35,0,0,0,0,0,27.9,0.291,1.993,11.045,6.668,0.755,578,16.85,290,0,0,578,578,12.8,0.248,1.021,1.144,2.128,1.875,0.608,0.383,1.16,0.919,1.405,1.539,0.714,1.398,2.243,2.946,1.195,1.022,1.035,0,0,563,0.09,2.06,0,0,0,0.003,0,0.013,1.107,0.923,0,1.276,0.719,0,0.508,0,0.12,0,0.021,0,0,0,,,,1.416,1.988,0,,,,,,0.719,,,0.012,,,,,,,,,,,0,0.043,0.014,0,,0,,,,,,,0.019,,0.011,0,0,,0,,,,,,,
5029,500,"Chicken, broilers or fryers, light meat, meat and skin, raw","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT & SKN,RAW",,,,Bone,28,,6.25,4.27,9.02,3.87,20.27,11.07,0,0.86,186,0,68.6,0,0,778,0,0,11,0.79,23,163,204,65,0.93,0.04,,0.018,16.4,99,29,30,0,0,0.27,,,,0,0,0,,,,,,,,0,0.059,0.086,8.908,0.794,0.48,4,0.34,,2.4,0,4,4,,0.227,0.839,1.015,1.477,1.654,0.541,0.27,0.788,0.655,0.985,1.268,0.597,1.177,1.807,2.967,1.291,0.973,0.714,,,67,,3.16,0,0,0,0,0.01,0.09,2.33,0.63,,3.74,2.07,0.1,0.06,0.02,0.6,0,0.12,0.01,0,0.01,,,,4.52,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,500,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,BATTER",,,,Bone,21,,6.25,4.27,9.02,3.87,23.55,15.44,9.5,1.29,277,,50.23,,,1159,,,20,1.26,22,168,185,287,1.06,0.061,,0.055,27.2,79,24,24,,,,,,,,,,,,,,,,,0,0.113,0.147,9.156,0.794,0.39,16,0.28,,,10,6,23,,0.268,0.963,1.171,1.723,1.841,0.616,0.326,0.938,0.762,1.147,1.445,0.682,1.334,2.04,3.75,1.466,1.238,0.869,,,84,,4.12,,,,0,0.01,0.09,2.76,1.2,,5.79,3.24,0.18,0.07,0.02,0.45,,0.09,0.01,0,0.01,,,,6.37,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,500,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,FRIED,FLR",,,Y,Bone,28,,6.25,4.27,9.02,3.87,30.45,12.09,1.82,0.98,246,0,54.66,0,0,1029,0,0.1,16,1.21,27,213,239,77,1.26,0.058,,0.026,29.1,68,20,20,0,0,0.57,5,0.1,0.1,0,0,0,,,,,,,,0,0.076,0.133,12.035,0.97,0.54,7,0.33,81.3,2.4,3,4,9,6.9,0.344,1.262,1.537,2.231,2.487,0.815,0.405,1.192,0.991,1.485,1.888,0.904,1.745,2.703,4.534,1.86,1.447,1.074,0,0,87,,3.32,0,0,0,0,0.01,0.09,2.35,0.8,,4.13,2.33,0.11,0.09,0.03,0.51,0,0.1,0.01,0,0.02,,,,4.8,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,500,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,RSTD",,,,Bone,29,,6.25,4.27,9.02,3.87,29.02,10.85,0,0.93,222,,60.51,,,929,,0,15,1.14,25,200,227,75,1.23,0.053,,0.018,24.1,110,33,33,,,,,,,,,,,,,,,,,0,0.06,0.118,11.134,0.926,0.52,3,0.32,,,0,3,3,,0.326,1.202,1.458,2.119,2.374,0.776,0.385,1.13,0.94,1.412,1.811,0.858,1.679,2.587,4.254,1.823,1.381,1.021,,,84,,3.05,,,,0,0.01,0.09,2.25,0.62,,3.51,1.98,0.09,0.09,0.03,0.57,,0.12,0.01,0,0.02,,,,4.26,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,500,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,STWD",,,,Bone,29,,6.25,4.27,9.02,3.87,26.14,9.97,0,0.78,201,0,65.13,,,841,,0,13,0.98,20,146,167,63,1.14,0.044,,0.018,21.2,96,29,29,,,,,,,,,,,,,,,,,0,0.041,0.112,6.935,0.535,0.27,3,0.2,,,0,3,3,,0.294,1.084,1.316,1.91,2.142,0.699,0.347,1.019,0.848,1.273,1.629,0.774,1.509,2.33,3.835,1.629,1.238,0.919,,,74,,2.8,0,0,0,0,0.01,0.08,2.07,0.56,,3.23,1.83,0.08,0.08,0.03,0.53,0,0.11,0.01,0,0.02,,,,3.92,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,500,"Chicken, broilers or fryers, dark meat, meat and skin, raw","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT & SKN,RAW",,,,Bone,35,,6.25,4.27,9.02,3.87,16.69,18.34,0,0.76,237,0,65.42,0,0,992,0,0,11,0.98,19,136,178,73,1.58,0.054,,0.019,12.7,170,49,49,0,0,0.3,,,,0,0,0,,,,,,,,0,0.061,0.146,5.211,0.994,0.25,7,0.29,,2.4,0,7,7,,0.185,0.687,0.824,1.207,1.348,0.441,0.224,0.646,0.533,0.807,1.053,0.485,0.984,1.488,2.429,1.126,0.831,0.591,,,81,,5.26,0,0,0,0,0.02,0.15,3.82,1.07,,6.34,3.55,0.17,0.09,0.03,1.02,0,0.18,0.01,0,0.02,,,,7.65,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,500,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKN,CKD,FRIED,BATTER",,,,Bone,23,,6.25,4.27,9.02,3.87,21.85,18.64,9.38,1.31,298,,48.82,,,1247,,,21,1.44,20,145,185,295,2.08,0.08,,0.058,23.6,103,31,31,,,,,,,,,,,,,,,,,0,0.117,0.218,5.607,0.953,0.25,18,0.27,,,9,9,24,,0.25,0.895,1.094,1.605,1.713,0.574,0.302,0.874,0.711,1.067,1.333,0.637,1.226,1.889,3.506,1.318,1.136,0.806,,,89,,4.95,,,,0,0.02,0.11,3.29,1.43,,6.84,3.96,0.21,0.11,0.04,0.59,,0.09,0.01,0,0.02,,,,7.58,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,500,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKN,CKD,FRIED,FLR",,,,Bone,30,,6.25,4.27,9.02,3.87,27.22,16.91,4.08,0.97,285,0,50.82,0,0,1192,0,0,17,1.5,24,176,230,89,2.6,0.088,,0.039,20.5,104,31,31,0,0,,,,,0,0,0,,,,,,,,0,0.095,0.235,6.842,1.157,0.32,11,0.3,,2.4,3,8,13,,0.308,1.123,1.37,1.994,2.202,0.725,0.365,1.071,0.884,1.326,1.681,0.804,1.553,2.401,4.13,1.662,1.323,0.968,,,92,,4.58,0,0,0,0,0.03,0.12,3.19,1.12,,5.73,3.42,0.17,0.14,0.05,0.74,0,0.12,0.02,0,0.03,,,,6.66,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,500,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKN,CKD,RSTD",,,,Bone,36,,6.25,4.27,9.02,3.87,25.97,15.78,0,0.92,253,,58.63,,,1059,,0,15,1.36,22,168,220,87,2.49,0.077,,0.021,20.2,201,60,60,,,,,,,,,,,,,,,,,0,0.066,0.207,6.359,1.111,0.31,7,0.29,,,0,7,7,,0.289,1.071,1.288,1.883,2.105,0.688,0.348,1.007,0.832,1.258,1.634,0.759,1.523,2.316,3.787,1.718,1.277,0.918,,,91,,4.37,,,,0,0.03,0.12,3.19,0.9,,5.11,3.04,0.14,0.14,0.05,0.86,,0.15,0.02,0,0.03,,,,6.19,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,500,"Chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT&SKN,CKD,STWD",,,,Bone,38,,6.25,4.27,9.02,3.87,23.5,14.66,0,0.74,233,,62.99,,,975,,0,14,1.31,18,133,166,70,2.26,0.068,,0.019,18.4,186,56,56,,,,,,,,,,,,,,,,,0,0.05,0.177,4.513,0.773,0.17,6,0.2,,,0,6,6,,0.261,0.969,1.167,1.705,1.906,0.623,0.314,0.911,0.754,1.139,1.477,0.687,1.376,2.095,3.428,1.547,1.152,0.83,,,82,,4.06,,,,0,0.03,0.11,2.97,0.83,,4.74,2.82,0.13,0.13,0.05,0.8,,0.14,0.01,0,0.02,,,,5.75,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,500,"Chicken, broilers or fryers, light meat, meat only, raw","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,RAW",,,,"28% bone, 13% skin, 4% separable fat",45,,6.25,4.27,9.02,3.87,23.2,1.65,0,0.98,114,0,74.86,0,0,477,0,0,12,0.73,27,187,239,68,0.97,0.04,,0.018,17.8,27,8,8,0,0,0.22,,,,0,0,0,,,,,,,,0,0.068,0.092,10.604,0.822,0.54,4,0.38,,2.4,0,4,4,,0.271,0.98,1.225,1.741,1.971,0.642,0.297,0.921,0.783,1.151,1.399,0.72,1.266,2.068,3.474,1.14,0.954,0.798,,,58,,0.44,0,0,0,0,0,0.01,0.28,0.13,,0.34,0.22,0.01,0.06,0.02,0.04,0,0.01,0.01,0,0.01,,,,0.39,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5040,500,"Chicken, broilers or fryers, light meat, meat only, cooked, fried","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,FRIED",,,,"28% bone, 13% skin",41,,6.25,4.27,9.02,3.87,32.82,5.54,0.42,1.09,192,,60.14,,,803,,0,16,1.14,29,231,263,81,1.27,0.054,,0.02,26.2,30,9,9,,,,,,,,,,,,,,,,,0,0.073,0.126,13.365,1.03,0.63,4,0.36,,,0,4,4,,0.383,1.386,1.732,2.463,2.784,0.908,0.42,1.303,1.108,1.628,1.978,1.018,1.789,2.922,4.928,1.611,1.354,1.13,,,90,,1.52,,,,0,0.01,0.04,1,0.43,,1.74,0.99,0.05,0.09,0.03,0.17,,0.03,0.01,0,0.02,,,,1.97,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,500,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,RSTD",,,Y,"29% bone, 13% skin",42,,6.25,4.27,9.02,3.87,30.91,4.51,0,1.02,173,0,64.76,0,0,724,0,0,15,1.06,27,216,247,77,1.23,0.05,,0.017,24.4,29,9,9,0,0,0.27,5,0.1,0.1,0,0,0,,,,,,,,0,0.065,0.116,12.421,0.972,0.6,4,0.34,84,0.3,0,4,4,6.1,0.361,1.305,1.632,2.319,2.626,0.855,0.396,1.226,1.043,1.533,1.864,0.959,1.686,2.754,4.629,1.518,1.271,1.063,0,0,85,,1.27,0,0,0,0,0.01,0.04,0.87,0.32,,1.3,0.74,0.04,0.08,0.03,0.18,0,0.03,0.01,0,0.02,,,,1.54,0.98,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5042,500,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed","CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT ONLY,CKD,STWD",,,Y,"29% bone, 15% skin",44,,6.25,4.27,9.02,3.87,28.88,3.99,0,0.87,159,0,68.02,0,0,665,0,0,13,0.93,22,159,180,65,1.19,0.044,,0.018,22.3,27,8,8,0,0,0.27,5,0.1,0.1,0,0,0,,,,,,,,0,0.042,0.117,7.79,0.573,0.33,3,0.23,76.6,0.2,0,3,3,5.6,0.337,1.22,1.525,2.167,2.454,0.799,0.37,1.146,0.975,1.433,1.742,0.896,1.576,2.574,4.325,1.419,1.188,0.994,0,0,77,,1.12,0,0,0,0,0.01,0.03,0.77,0.28,,1.14,0.65,0.03,0.07,0.03,0.16,0,0.03,0.01,0,0.02,,,,1.35,0.87,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5043,500,"Chicken, broilers or fryers, dark meat, meat only, raw","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,RAW",,,,"35% bone, 11% skin, 10% separable fat",56,,6.25,4.27,9.02,3.87,20.08,4.31,0,0.94,125,0,75.99,0,0,523,0,0,12,1.03,23,162,222,85,2,0.063,,0.021,13.5,72,22,22,0,0,0.21,,,,0,0,0,,,,,,,,3.1,0.077,0.184,6.246,1.249,0.33,10,0.36,,2.4,0,10,10,,0.235,0.848,1.06,1.507,1.706,0.556,0.257,0.797,0.678,0.996,1.211,0.623,1.096,1.79,3.007,0.986,0.826,0.691,,,80,,1.1,0,0,0,0,0.02,0.03,0.74,0.29,,1.11,0.82,0.04,0.1,0.04,0.2,0,0.01,0.01,0,0.02,,,,1.34,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,500,"Chicken, broilers or fryers, dark meat, meat only, cooked, fried","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,CKD,FRIED",,,,"30% bone, 12% skin",42,,6.25,4.27,9.02,3.87,28.99,11.62,2.59,1.08,239,,55.7,,,1000,,0,18,1.49,25,187,253,97,2.91,0.089,,0.033,20.5,79,24,24,,,,,,,,,,,,,,,,,0,0.093,0.249,7.07,1.261,0.37,9,0.33,,,0,9,9,,0.34,1.221,1.528,2.176,2.441,0.799,0.375,1.156,0.978,1.438,1.742,0.897,1.575,2.568,4.425,1.42,1.222,1.006,,,96,,3.12,,,,0,0.03,0.08,2.1,0.81,,3.72,2.33,0.12,0.15,0.06,0.49,,0.05,0.02,0,0.03,,,,4.32,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,500,"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,CKD,RSTD",,,Y,"36% bone, 12% skin",48,,6.25,4.27,9.02,3.87,27.37,9.73,0,1.02,205,0,63.06,0,0,858,0,0,15,1.33,23,179,240,93,2.8,0.08,,0.021,18,72,22,22,0,0,0.27,5,0.1,0.1,0,0,0,,,,,,,,0,0.073,0.227,6.548,1.21,0.36,8,0.32,74.4,3.9,0,8,8,5.4,0.32,1.156,1.445,2.053,2.325,0.757,0.35,1.086,0.924,1.357,1.651,0.849,1.493,2.439,4.098,1.344,1.125,0.941,0,0,93,,2.66,0,0,0,0,0.03,0.07,1.84,0.63,,2.97,1.87,0.09,0.14,0.05,0.49,0,0.05,0.01,0,0.03,,,,3.56,2.26,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5046,500,"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed","CHICKEN,BROILERS OR FRYERS,DK MEAT,MEAT ONLY,CKD,STWD",,,Y,"38% bone, 14% skin",52,,6.25,4.27,9.02,3.87,25.97,8.98,0,0.84,192,0,65.83,0,0,803,0,0,14,1.36,20,143,181,74,2.66,0.075,,0.02,17.3,69,21,21,0,0,0.27,5,0.1,0.1,0,0,0,,,,,,,,0,0.055,0.202,4.737,0.89,0.21,7,0.22,68.9,3.6,0,7,7,5,0.303,1.097,1.371,1.949,2.206,0.719,0.332,1.03,0.877,1.288,1.566,0.806,1.417,2.314,3.889,1.276,1.068,0.893,0,0,88,,2.45,0,0,0,0,0.03,0.06,1.69,0.58,,2.71,1.73,0.08,0.13,0.05,0.45,0,0.05,0.01,0,0.03,,,,3.26,2.09,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5047,500,"Chicken, broilers or fryers, separable fat, raw","CHICKEN,BROILERS OR FRYERS,FAT,RAW",,,Y,,0,,6.25,4.27,9.02,3.87,3.73,67.95,0,0.28,629,0,28.91,0,0,2632,0,0,7,0.7,6,54,64,32,0.45,0.029,,0.014,9.7,509,125,125,0,0,2.73,130,3.3,3.3,0,0,0,,,,,,,,0,0.021,0.059,2.041,0.19,0.02,1,0.07,15.7,2.4,0,1,1,0.6,0.03,0.133,0.12,0.219,0.223,0.075,0.062,0.126,0.085,0.157,0.288,0.072,0.303,0.334,0.464,0.595,0.348,0.152,0,0,58,0.748,20.25,0,0,0,0,0.04,0.6,14.65,4.08,,25.29,13.26,0.7,0.04,0,3.86,0,0.73,0,0,0,,,,30.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,500,"Chicken, broilers or fryers, back, meat and skin, raw","CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,RAW",,,,Bone,44,,6.25,4.27,9.02,3.87,14.05,28.74,0,0.64,319,0,58.1,0,0,1335,0,0,13,0.94,15,113,144,64,1.26,0.047,,0.018,12.1,251,75,75,0,0,0.37,,,,0,0,0,,,,,,,,1.6,0.051,0.116,4.835,0.819,0.19,6,0.25,,2.4,0,6,6,,0.151,0.57,0.667,0.995,1.102,0.361,0.194,0.536,0.434,0.67,0.909,0.393,0.863,1.253,2.012,1.091,0.767,0.506,0,0,79,,8.34,0,0,0,0,0.03,0.24,6.06,1.69,,10.18,5.58,0.28,0.1,0.03,1.61,0,0.29,0.01,0,0.02,,,,12.25,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,500,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter","CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,BATTER",,,,Bone,23,,6.25,4.27,9.02,3.87,21.97,21.91,10.25,1.37,331,,44.51,,,1385,,,26,1.49,19,137,180,317,1.96,0.081,,0.062,29,119,36,36,,,,,,,,,,,,,,,,,0,0.119,0.213,5.837,0.899,0.23,20,0.26,,,11,9,28,,0.251,0.896,1.092,1.609,1.707,0.573,0.306,0.878,0.711,1.071,1.343,0.635,1.239,1.894,3.542,1.359,1.169,0.816,,,88,,5.83,,,,0,0.03,0.13,3.88,1.67,,8.02,4.65,0.25,0.13,0.05,0.71,,0.11,0.02,0,0.03,,,,8.91,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,500,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour","CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,FRIED,FLR",,,,Bone,33,,6.25,4.27,9.02,3.87,27.79,20.74,6.5,1.01,331,,43.96,,,1385,,,24,1.62,23,166,226,90,2.47,0.091,,0.05,23.7,123,37,37,,,,,,,,,,,,,,,,,0,0.107,0.236,7.297,1.093,0.3,15,0.28,,,7,8,20,,0.314,1.142,1.39,2.032,2.221,0.735,0.378,1.097,0.899,1.352,1.715,0.815,1.586,2.438,4.284,1.725,1.393,0.997,,,89,,5.61,,,,0,0.04,0.14,3.9,1.39,,7.05,4.21,0.21,0.17,0.07,0.9,,0.14,0.02,0,0.03,,,,8.18,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,500,"Chicken, broilers or fryers, back, meat and skin, cooked, roasted","CHICKEN,BROILERS OR FRYERS,BACK,MEAT&SKN,CKD,RSTD",,,Y,Bone,47,,6.25,4.27,9.02,3.87,25.95,20.97,0,0.92,300,0,53.52,0,0,1255,0,0,21,1.42,20,154,210,87,2.25,0.076,,0.022,22.5,348,105,105,0,0,0.27,2,0.1,0.1,0,0,0,,,,,,,,0,0.061,0.195,6.718,1.012,0.27,6,0.27,62.3,4.9,0,6,6,5.3,0.282,1.059,1.253,1.854,2.061,0.675,0.354,0.996,0.813,1.244,1.661,0.738,1.567,2.314,3.741,1.904,1.364,0.928,0,0,88,,5.82,0,0,0,0,0.04,0.16,4.27,1.18,,6.84,4.04,0.18,0.17,0.06,1.15,0,0.2,0.02,0,0.03,,,,8.29,4.62,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
